wnumber,firstname,lastname,email,major,course,termcode,city,state,zip
"W11198982","Kiersten","Clay","Kiersten.Clay577@mail.weber.edu","Computer Science","CS 3705","201110","Joseph","UT","84080"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 4730","201020","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 2800","200820","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 3840","201020","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 1410","201120","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 3840","201030","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 3040","200730","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 1023","200910","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 4800","201110","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 1410","201110","Torrey","UT","84621"
"W19506774","Kash","Allen","Kash.Allen581@mail.weber.edu","Computer Sci/Software Engr","CS 4280","200620","Torrey","UT","84621"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 4640","201110","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 1022","200910","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 4790","200730","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 3840","201020","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 3730","201020","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 3550","200510","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 3250","201110","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 4780","200830","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 3830","201020","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 2140","201020","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 4800","201110","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 3030","200920","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 4790","200620","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 1023","201030","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 4830","200520","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 3610","200610","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 4920","200620","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 1030","200830","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 4740","201030","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 2450","201110","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 2650","200930","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 1023","201020","Leamington","UT","84339"
"W17379607","Joslyn","Valenzuela","Joslyn.Valenzuela368@mail.weber.edu","General Studies","CS 3040","201030","Leamington","UT","84339"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 4500","201030","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 4899","201020","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 2920","200920","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 2650","200530","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 4640","200920","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 3730","200930","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 4920","200920","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 4280","201030","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 2350","200920","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 3750","200730","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 2800","201030","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 3830","200830","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 3720","201020","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 4780","200630","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 4820","201030","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 4640","201010","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 3610","201030","Ophir","UT","84122"
"W17953598","Casen","Woodard","Casen.Woodard345@mail.weber.edu","Business Admin/Management","CS 3720","201130","Ophir","UT","84122"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 1010","201030","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 4830","201110","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 3730","200510","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 1030","201030","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 3830","201020","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 3830","200930","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 3540","201030","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 4830","201030","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 1022","200710","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 4800","201010","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 4920","200510","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 3250","200810","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 2800","200730","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 2705","201020","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 3610","201110","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","MGMT 2400","200620","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 4899","201020","Orangeville","UT","84732"
"W18457295","Laney","Rosales","Laney.Rosales295@mail.weber.edu","Mechanical Engineering Tech","CS 4730","200830","Orangeville","UT","84732"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 3830","200510","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 3750","201010","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 1010","200910","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 4730","201030","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 3540","200630","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 1030","200810","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 4920","201110","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 3550","200820","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 4899","201130","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 4780","200730","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","CS 4500","201020","Provo","UT","84158"
"W14676096","Keyon","Cobb","Keyon.Cobb511@mail.weber.edu","Computer and Network Security","MGMT 2400","200820","Provo","UT","84158"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 4730","200630","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 1022","200630","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 1400","200530","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 2140","200820","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 4790","200510","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 2250","201110","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 1400","200710","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 3540","200610","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 2780","200930","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 2420","200730","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 4890","200710","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 4280","200530","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 3100","200810","Mount Pleasant","UT","84036"
"W10347650","Adelaide","Vaughan","Adelaide.Vaughan486@mail.weber.edu","Non-Degree Seeking","CS 3100","200910","Mount Pleasant","UT","84036"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 4750","200510","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 3210","200910","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 3830","200530","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 3540","201020","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 4890","200910","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 3705","200630","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 2450","200620","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 3730","200510","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 3030","200820","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 1010","200510","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 4750","201110","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 2920","200610","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 1023","200520","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 4890","200810","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 3100","200920","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 2450","201020","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 4730","200620","Circleville","UT","84790"
"W14162117","Tianna","Sheppard","Tianna.Sheppard580@mail.weber.edu","Mechanical Engineering Tech","CS 3720","200530","Circleville","UT","84790"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 2550","200520","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 2420","201020","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3830","200830","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4740","201020","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4750","201030","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3550","200520","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 2705","200910","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4890","200620","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4650","200710","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4740","200520","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4820","200520","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 1030","201110","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4500","200720","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3040","201110","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3705","200720","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 1030","200810","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 1022","201020","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3040","200710","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 2780","200910","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 1030","200610","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3250","200610","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3040","200630","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3840","201130","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4230","200930","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4640","200910","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3830","201030","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 1410","200710","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 2890","201020","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3030","201010","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4280","201110","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 2890","201010","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 1400","200920","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 4740","200820","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 3720","200520","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 2250","200810","Vernal","UT","84720"
"W15754530","Jamarcus","Long","Jamarcus.Long360@mail.weber.edu","Computer Engineering Tech","CS 2350","201120","Vernal","UT","84720"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 4820","200620","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 3750","201010","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 4750","200710","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 4750","200930","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 2650","201010","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 4750","200920","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 2450","201030","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 2350","201110","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 4350","201020","Rockville","UT","84522"
"W15114238","Marleigh","Johnston","Marleigh.Johnston512@mail.weber.edu","Business Admin/Management","CS 4790","201110","Rockville","UT","84522"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4790","200920","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3250","200710","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2705","201130","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3840","201130","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4899","201010","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1400","201010","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3540","200710","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4830","200930","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4750","200530","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1410","200730","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3550","201020","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3840","200530","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3100","200710","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4230","200810","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4830","200610","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2705","200610","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1410","201020","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2920","201020","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3100","200510","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2140","201020","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4800","201030","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4740","200520","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2780","201020","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4750","201020","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3040","201110","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2550","200630","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3730","201110","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3730","200510","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4780","200830","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2920","201130","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2450","200510","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1410","200620","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2650","201020","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1410","201030","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3030","200630","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1010","200630","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4899","200630","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4640","200710","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2800","200810","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1023","200530","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3730","200930","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 2450","200920","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1023","200920","Green River","UT","84635"
